0.0020099526122808083,0.003478290199042591,0.004297043315772854,0.0037350861385384406,0.00480011858122939,0.0017260969926658912,0.004191460510186709,0.0053524641482797924,0.0023445844540143975,0.006135251242772624,0.002211952046188594,0.0026204826829322693,0.001719024783771408,0.0033218976789651175,0.004952983214449338,0.0027882361146258665,0.002987154805633466,0.002584062061447595,0.0036603681637406757,0.003742875221643607,0.003379345928055745,0.0042848919864195405,0.003693870149503127,0.004048908714529204,0.0028646258153909704,0.004059097058318992,0.003079856807015909,0.004103629543342887,0.003125370698287438,0.002044444461081905,0.003874831022072393,0.00531947889071452,0.00385945157636486,0.005273190479823187,0.0043510411784569115,0.0034049199450041255,0.0016477024169089445,0.004175360470226646,0.0011737828539058518,0.0039533816596497295,0.0015207540690702903,0.0013241339096782697,0.001033844850318814,0.002581916179887899,0.003270433976534749,0.002922588587434475,0.003279589065411023,0.001449222789140081,0.0038949439460835168,0.0015659365239518266,0.0038744755704617348,0.003205996455530595,0.005963237090203771,0.0011000927104097182,0.0018609947627992104,0.0020914264055665174,0.0016297564232156815,0.0038676758870798246,0.006516117457931847,0.0013957496148553007,0.0038192101209613763,0.00436136666015104,0.002508869372246881,0.0057876229308543,0.0052570139065652045,0.005330713096871172,0.0017354147186767733,0.0032475400728733577,0.0019245964086221823,0.0021855887099146267,0.003258636685569258,0.0014264111960557964,0.001652217670993651,0.0018200677928483428,0.001520584213291933,0.002421143570784648,0.0020766732369688996,0.002521116882882187,0.002161337194924411,0.0027595021633477737,0.003550330794581927,0.0016388304835685558,0.003679729640534689,0.004807220133038007,0.002512170117823897,0.0016681449678170963,0.0013342299651187093,0.00440830505234753,0.002339927008857947,0.002950434270369733,0.0011544455702139768,0.0028779923121893085,0.0032581432028036547,0.002068270701151398,0.0036580352531361974,0.0015623509688651766,0.0026126218518569156,0.005227315904018411,0.0012923893228011037,0.0031908266357174066,0.0027339640691093647,0.0016349238174539916,0.0032000344122070654,0.0025402214394939847,0.0013093246279118475,0.0015313365732201624,0.0021129090404949976,0.004142677885095852,0.004300163652309431,0.0035570308984469007,0.004703204503712904,0.003813896007450613,0.0016530651774853368,0.0026146720584644717,0.0011727142535922696,0.004712150220933378,0.0018510851574029764,0.0024185998058597388,0.0034794341872108852,0.002334206415526099,0.0026943289144416567,0.001718646696415894,0.0004818972366732124,0.0022767496104677955,0.0010838543791735593,0.00027184483340275814,0.00221399002443321,0.0009242555361580508,0.001821213524718872,0.003506629982733021,0.0012457649544901136,0.0038559907679810955,0.001642258373840294,0.004836436483175737,0.0034309910687529716,0.004645283451229852,0.004025880146033171,0.0017937061452835202,0.003461206895554764,0.0014897566594165713,0.0020919921004795396,0.0037388074911288154,0.0010589063621528991,0.004454473912032525,0.0028256560258539407,0.001996045269524836,0.0017789390807418808,0.001347063915433353,0.0024930671884926996,0.003523615034577105,0.0037952413261559607,0.0018085331959378174,0.0011519606960148701,0.0018770423297591737,0.0030234148522385804,0.001098249078537001,0.002627061514917114,0.003963755201524378,0.004922299514224145,0.003172930061625492,0.0013637619532415437,0.001311422665715967,0.0012718657599481524,0.002305824686554225,0.004215284444664012,0.0014837014776467345,0.0012065952511751915,0.0017821348611864228,0.0023858708906573014,0.004203878324591981,0.0025915068688323072,0.004964735599982176,0.0027607589781559454,0.00372691650710056,0.0027596589744278118,0.0020552904436208115,0.0011016372873843402,0.003431271533469033,0.0011120557474800631,0.003158881384499901,0.0009398909356698486,0.002780191303494132,0.0020571254772181603,0.0031661956948544285,0.004901480164406115,0.0020299305256383992,0.0023143988639872503,0.0017386187414696243,0.003048308843607096,0.0033299644476606064,0.0033535974893994748,0.004668956042573466,0.002440018357869431,0.0027706166737066894,0.003946278724293977,0.0026911897090550734,0.0005789452627194824,0.0019103477068509837,0.003605730840411899,0.0013450893979439946,0.0035421290875365247,0.0016979454026916961,0.0017462959080778839,0.002746142664268029,0.0040730092937646305,0.0017570891336603403,0.0010194698805449066,0.0010361200355640853,0.0023185459980505406,0.0013269438454380205,0.0017104782991613629,0.0006809260593928667,0.0016358840129763,0.0020289959296167152,0.0015687762943184928,0.002164647941044791,0.003753775364507859,0.0032526478033073846,0.003871046503916235,0.00098273534839533,0.0034540928525000946,0.002987304210835944,0.003263522230530202,0.00199846602508308,0.004938341136871824,0.004102270219021997,0.0025179846531488428,0.0017096263050844387,0.0020665984909261016,0.0018921400592799124,0.0021161778630871845,0.0019338608241175304,0.003574966046329349,0.004321838043439925,0.0038277183219920206,0.003141106168816432,0.0005959663896196832,0.0033125660881063437,0.0020914683637886376,0.0013702857838603039,0.0010071243460958734,0.003225684829018748,0.0034547005348130573,0.0004602543498446224,0.003634662885158647,0.0021299187889192235,0.0013252265740645022,0.0030799701818584263,0.005290443664667849,0.003735766565587402,0.0028156634806516022,0.00213578971468072,0.0007796067072047847,0.0016812136436913112,0.00218774555882474,0.0038515189966044166,0.004539435905951208,0.002350189554740477,0.0029465863426466022,0.0006249507095238479,0.001032729290056096,0.003173191110358892,0.0035879652235917873,0.002811848934241147,0.0018742104504465948,0.0018780993839812704,0.0010880608621202464,0.0010645445731533735,0.0011214555861546226,0.003352523686225634,0.0022444012740401595,0.0029786253642353462,0.0023647580113619645,0.0004531658406262533,0.0016227669663488422,0.0025294540043636167,0.003256862744513739,0.0022835722911290417,0.002732273821308184,0.0008465712940284387,0.0011402217603789222,0.0018920033793765288,0.004601722661765173,0.003386207904752841,0.0027069417910945285,0.002121802594615797,0.0022516127999461536,0.00254441609843716,0.0007583792384601981,0.0016184117297363438,0.0025270025369290836,0.004333923708532823,0.003095614993907306,0.0023233136687446426,0.0029538224326693344,0.0030361396556366103,0.004334758912252366,0.0012210411475281557,0.002377594658607786,0.001966138927187814,0.0024414296923628035,0.0026245262561233476,0.0014502452501696707,0.0008795507309670869,0.0020410281934807894,0.0041651132425199544,0.0030405121645614114,0.003823275700127958,0.0011341056707518077,0.0011356707587292152,0.0022395462140498024,0.0028210606994376114,0.0047440949382437534,0.002063061720320311,0.0016965332462451532,0.0015168568468602055,0.0009479068779084333,0.0019485491670287662,0.0023874404300544736,0.0028909981373413047,0.003063248817492566,0.0010022308585658278,0.0014699991174606944,0.0024814136447887276,0.0017809338167181458,0.00021859699320848789,0.0019992412662166222,0.0017751510851099182,0.0005039714306937105,0.0015616884538235478,0.0018722852430728138,0.0006243751571291226,0.00143883549293633,0.0017814892517763591,0.0020018197324206,0.0007462526475828628,0.003220212393760552,0.0009584708755400903,0.002501885089976904,0.003664921457812321,0.002613935467235017,0.002170016029711286,0.002363317637099471,0.0011621022836299341,0.0005944890109381945,0.001445644788018897,0.005471583264198325,0.0013156887742096666,0.000688972849263557,0.0014837602503743222,0.0015547157442772825,0.0006909922890643502,0.0038249443185538762,0.0007331069642986163,0.0012440540758388056,0.002649883011461614,0.0012454019293325093,0.0026946381543902958,0.0014321109136722293,0.00017560930863442416,0.003035162752501254,0.003656195247383323,0.0032407492045606386,0.001922221944966438,0.0015427272121481487,0.0011244602361606434,0.0025035451486057673,0.000482242148324236,0.003626796067816006,0.0022352899789760193,0.00174426947572385,0.0012642361442444427,0.0028534983908304686,0.0031613899433454865,0.0042391666156172715,0.0034589736134016066,0.0019445198301171719,0.001667618516882474,0.004117187633451574,0.0018682230897833934,0.0030265526696854105,0.0031504980087780623,0.001704477000082391,0.0016279733875175092,0.0026433869106720414,0.0007416489263836747,0.0013890507149487824,0.002081568988221724,0.001121993177042773,0.0014236773701655308,0.0033537828390170646,0.0039050498075880423,0.0016832370607259423,0.0006475968320999369,0.0018630123874961474,0.0011844352689328367,0.0005394215278084342,0.002069477885811077,0.002484624485447599,0.0007464803996328635,0.00222885573856909,0.0010442120651688767,0.0018877535924637758,0.0010520041646826254,0.0019212145106042517,0.0014992331362624247,0.002579503359190001,0.0020673748722439297,0.002762018175952022,0.0010639839066566895,0.0006947666598375877,0.00445712120760171,0.0008434900749133493,0.002005260264625363,0.0026917575106500595,0.0005309184713406057,0.003954332849360988,0.0013156266418703263,0.004487492719760388,0.001271123145063031,0.0020367836270178234,0.0003102485957467348,0.001056904192326337,0.0027994489437852504,0.001970075555261059,0.0021974878534668525,0.0026745988799532624,0.002721472875581486,0.0014182979928963153,0.002038162734642646,0.0030453204146993727,0.0007488401223410416,0.0009064592921977357,0.0011538103582236217,0.0011997414681872267,0.0022187893677914254,0.002570904799055673,0.003025150218422831,0.0008737304936943494,0.0012658519161764126,0.003076286240618994,0.0037435337425504303,0.002733477031328431,0.0014546187232422204,0.002189067210110296,0.0016910905425598843,0.004620583432993038,0.0029712698353923117,0.003567179581283302,0.0037640261250379415,0.0012723536197970923,0.0009525124688728849,0.0013564700396849173,0.001658385709401071,0.0010048444845048884,0.0020685259669941916,0.001850095977010267,0.0014143549133701994,0.00025388824858191793,0.001153566502113998,0.0014745133474457516,0.0021364337174624567,0.0018847755640978678,0.0050234778597975,0.0015633389647653874,0.0005518129076477491,0.0007952979933008866,0.0023137925522262563,0.0009876470969217082,0.0012335979894440552,0.0015741544305584354,0.0013575008737457051,0.00349172271259946,0.0006796643107296222,0.006548251441398947,0.0039517069553707635,0.002696464463242638,0.004290648635327141,0.0011376929195002089,0.0031730249007188324,0.0007036364968227751,0.0008625866083886837,0.0013608995364184097,0.0035641123123208093,0.0021743759892836486,0.0007051407475078182,0.00017251419835208207,0.0018311155705425018,0.001362390264398728,0.0014649991683491443,0.001025913911343214,0.0025679217822406337,0.0013273427729419557,0.00026786476847132703,0.0020125381534154617,0.001788162167237485,0.0012357253105546606,0.002872529754755361,0.0012896223907205226,0.001860050344953337,0.004571499747971086,0.0004320834750142986,0.0025778869272674934,0.003634968091333577,0.0011823286699953937,0.001997312521064971,0.0017521324656466558,0.0016003379047142665,0.0020892627155466993,0.000626263796951933,0.00155518696341018,0.00353538302079165,0.0035557783922876753,0.001982776862904508,0.0015186736016940534,0.0022810076851933515,0.002241445041931394,0.003359606212954512,0.002695165370694296,0.002743102975810035,0.0015025735397436102,0.0023434137796851384,0.0010896485934572121,0.003298444653223915,0.0014708851527321823,0.0015735081674568714,0.004660127284657471,0.0031081703623856167,0.0018043340854899817,0.0021188434049903082,0.0033458784947544284,0.0032859180425406686,0.0009360445788379812,0.002249098801220658,0.0020052313960494993,0.0022554609010720303,0.00390959386661056,0.0015457188301636945,0.0013916685266274834,5.5608425142896426e-05,0.0025562961526739286,0.0023767002481962667,0.0019223696070894702,0.0022859376313337605,0.0036942681536725184,0.0035827438379437207,0.0017163894526471416,0.0007168066263379509,0.0010486985164821956,0.0017423563769210155,0.003815227340839889,0.0012731185870887033,0.0034609749941924353,0.000983622830734464,0.0021781086339792413,0.0014243293199319785,0.001109912961233066,0.0013084109079706454,0.0013312336916072578,0.0011116013215232616,0.0006283867309745637,0.0007568381179146912,0.0017038696350161074,0.0038991086353637136,0.0007611097279254795,0.0019652739783742597,0.001061698492911486,0.004276549473456295,0.002256993359262563,0.003596062008222466,0.0028848610780122,0.0021343286122211163,0.002276429113431326,0.0020520152356766916,0.0014819010789865132,0.0021482814041928703,0.0006517865260898558,0.0014326416011497727,0.002613511335444299,0.0027969517331531257,0.0019644793897149117,0.0007181117054441714,0.0031413099920577095,0.003023246806483554,0.0028239951177481976,0.0031400500278360634,0.0020404328526234796,0.003907663375767861,0.0027474819574210617,0.001963082759331768,0.0012913386097581805,0.0032422162598502663,0.0018619715140216885,0.001777992841531372,0.002350040738169934,0.0009643705810700324,0.0013184275292807595,0.0006477764600481423,0.0037074921558093604,0.0026449854062554684,0.0018435206115446252,0.002581110728139004,0.0013923495933015032,0.002855358836792799,0.002771396930900799,0.003252529027076902,0.0029684155354123484,0.004025445042495999,0.001224616527596059,0.003824916099982004,0.0019227765224724483,0.0017398669501553364,0.0009363358962117059,0.0013440979608861,0.0013802110562028732,0.0013515156779700561,0.0008532043643814486,0.0007747412217323531,0.0026558485783203765,0.0012462823444445025,0.0012712142252727034,0.0026053347830091865,0.0016751571309336197,0.0016163633454896588,0.0018304205627607275,0.0038779311974316,0.0011078494655093734,0.0008456366171661235,0.0008641211764277234,0.0013109268823672843,0.0021058882046269527,0.0016568028409821938,0.0017452861408606404,0.001645547073486524,0.0028548831913492415,0.0033746376840553738,0.0018841349415320077,0.003777259932097277,0.0015497284971596483,0.002369757506336621,0.0012030441199272347,0.0008797410220871445,0.0027306672820140727,0.0003528221662403252,0.0022204282549725045,0.002165987140878389,0.0020426658432092714,0.0004301186317321517,0.0016123162864923439,0.002332677182191446,0.002916710096918375,0.000762550030924002,0.001255094973739985,0.0022470885737575262,0.003571162955678946,0.0009542810016476377,0.0009638842926780662,0.0008733690409888324,0.003167462208037769,0.00129126700803836,0.0011687378444750229,0.0008553609336769865,0.001777925945859784,0.0012270063274893352,0.0008731581302584398,0.0021163675250355043,0.0015015566149209909,0.0011414176864223786,0.0023692967489259125,0.0011668188227746082,0.0010354326580794412,0.0011869971011914029,0.00239564773185221,0.001851258006406386,0.0021146694418867997,0.0011583226506551862,0.0030598536507202697,0.003556400593054977,0.001281190591100253,0.0014993032135530691,0.0007460977744588057,0.0010005048210430358,0.000778655815452779,0.0010383261556037684,0.0011903000663223671,0.002208729330145938,0.0019895777939998856,0.002353253158377841,0.002510924845211313,0.002502881632499167,0.00324284046116724,0.0003749113753321102,0.0029442839631254056,0.0015648341073595702,0.003655643280461765,0.0024340905705261613,0.0014373981588728033,0.0019134660139635995,0.0038229218584155088,0.0009579094107492719,0.002885383530342239,0.0010911391017333206,0.0014153266111535125,0.0030951359136874475,0.0007487191080742454,0.002265019439680142,0.0012315870438646716,0.001731951307251875,0.001560651229439334,0.0006558598683319183,0.0027252158561743636,0.001576667341389961,0.0010203634853772929,0.0011133702711969126,0.003561238285809732,0.0019262409498111948,0.0005344894841027198,0.001330746835642303,0.0010076352695942749,0.00042609139408118785,0.001520636786577663,0.0015597991486235663,0.004047473680273521,0.001821209062128774,0.0006927002146803449,0.0006660322393172823,0.002071182709611679,0.0023792331587367873,0.00027477786089917413,0.0026580032896347237,0.0010072745792903844,0.0023276306511609006,0.003330585493295584,0.002384412085024449,0.0013100454828216276,0.0016314991366432963,0.0018310659066535044,0.0023847074639259808,0.0017283535626401014,0.0011976350867983453,0.005605445250382421,0.0036462135949097123,0.0009033657866192325,0.001632447585413263,0.0007467657351395452,0.0004270918357107272,0.00047993107793689,0.0009254175545086377,0.0013193061539449036,0.0004722628571465021,0.002153592167154165,0.0018143929538387178,0.00335982688873608,0.0022155925421966866,0.0028152102066359977,0.0012972536955921023,0.002388835545920129,0.003302442249550024,0.004360217569197123,0.002607675202957868,0.002752838876759079,0.00108613243595279,0.002359844080575249,0.0015028869415162525,0.0017507808174727648,0.0016448013085999227,0.0013477493967881896,0.003358017146138071,0.005757384237961306,0.0027080904121731253,0.00021670354621478266,0.000820121704454814,0.0023866763159789313,0.0010713562950773281,0.0009887367842885022,0.0016169412883715577,0.0006602066439938484,0.000801191504338432,0.0010856548450716313,0.0010998717221795441,0.0007768194480701435,0.0007126631813150464,0.0009575743111950861,0.002238804214883677,0.0014546559133043289,0.0015957842211512495,0.003772407802479144,0.0014281518285160716,0.0018570591658069416,0.0010661389140793447,0.0021882141303041242,0.0012338983777953091,0.0006388273929267405,0.0013511178688173483,0.0019919383786425352,0.005893939764792554,0.000803514838319256,0.002583903795645914,0.000648383884127948,0.001706288880635088,0.0014923839194589139,0.0032093110340986864,0.0014531565367228254,0.0006797650559811609,0.0009386225307159762,0.0026910830560887703,0.001654301771538103,0.0011227747713232208,0.0016212542479775692,0.0023314844559648587,0.0014824660913624922,0.001559027616817311,0.0008905970089643162,0.0025118729719006915,0.0018197633467309864,0.0014914274291678868,0.001816779495221452,0.0013867409794116315,0.0004558778090616319,0.0018001705849101453,0.0017775161616312163,0.0008184140910930068,0.00346396198906144,0.000693935203267062,0.0017938475352602392,0.00358267128132959,0.0025884708210063886,0.0027019237339519627,0.0030662975995369088,0.0018579080177926939,0.002543703263344216,0.0021721043035873707,0.0019377713895493698,0.0007863030883043061,0.0025086874673354506,0.0019493378371344752,0.0010015909956205815,0.0010093559344436847,0.0011301264265396586,0.0005936131550509026,0.001144349983109022,0.001940804805500465,0.0007292265672021281,0.0018626361311884121,0.0029086212491132913,0.0015170176669432678,0.0023894410084751377,0.0017383515646675948,0.002993739395830316,0.0014193843246992246,0.0023759292763662846,0.0033142593604917024,0.0011060440273226294,0.0007016239617281511,0.0035053775583397157,0.0016718134986933155,0.0030410878376147202,0.0017281388829327787,0.0011414481515556137,0.003481276122290302,0.0014796393550396579,0.001430673909369798,0.0022369658150092693,0.0036797179312162394,0.0027941175405220074,0.0014598738721061444,0.0022830496697796862,0.0014156544898060821,0.003523698682153735,0.0009601783030035633,0.002101463991681721,0.0015885721011513034,0.0016130023350718458,0.001002967101484461,0.0017583992239072566,0.0007513300191916213,0.0015811397351348827,0.002065588672920328,0.0032493654975812225,0.0003830116470126733,0.001281327053067999,0.0011522155191957609,0.0028227466821240284,0.005159154977200545,0.002086830584226398,0.0014027896624890083,0.0004966774843556943,0.002862714109303853,0.000455144418023664,0.0018338700426171234,0.0009715626391303429,0.001881152168159483,0.0032487882565450862,0.0009942982791459197,0.0016084305643203878,0.0014376064428276484,0.0020567753964346965,0.0010176057051036972,0.0004136052246686497,0.001502799416000038,0.0011233454752929714,0.0019458624874053297,0.0010494064484832689,0.00013657559258199197,0.0023461641040697016,0.0018336914652654448,0.003383736120409161,0.0008867477282694679,0.0021584302378500576,0.0016509190411977863,0.000726728110454804,0.0022414589410202344,0.0032377162498338254
